Step,TankID,Team,X,Y,Heading,TurretHeading,Velocity,HP,GunEnergy
269,2,0,483.4,715.5,251.9,178.0,0.0,0,15
269,3,1,639.5,346.0,76.6,269.0,-7.0,8,8
269,4,1,353.4,421.6,274.3,304.0,-6.0,9,15
269,5,1,348.8,117.9,351.5,245.8,-6.7,9,4
270,0,0,124.4,340.6,33.5,170.0,7.3,9,11
270,1,0,675.6,459.4,213.5,350.0,7.3,7,11
270,2,0,483.4,715.5,251.9,178.0,0.0,0,15
270,3,1,632.9,347.6,76.6,269.9,-6.8,8,9
270,4,1,359.3,422.0,274.3,314.0,-5.9,9,15
270,5,1,349.8,124.5,351.5,245.8,-7.6,9,5
271,0,0,128.3,334.7,33.5,166.0,7.1,9,12
271,1,0,671.7,465.3,213.5,346.0,7.1,7,12
271,2,0,483.4,715.5,251.9,178.0,0.0,0,15
271,3,1,626.4,349.2,76.6,270.8,-6.7,8,10
271,4,1,365.0,422.4,274.3,318.5,-5.8,9,15
271,5,1,350.9,131.8,351.5,250.9,-7.5,9,6
272,0,0,132.2,328.8,38.3,166.0,7.0,9,13
272,1,0,667.8,471.2,218.3,346.0,7.0,7,13
272,2,0,483.4,715.5,251.9,178.0,0.0,0,15
272,3,1,620.0,350.7,76.6,270.8,-7.5,8,11
272,4,1,370.7,422.9,274.3,318.5,-5.7,9,0
272,5,1,352.0,139.1,351.5,252.2,-7.3,9,7
273,0,0,136.4,323.4,38.3,166.0,7.9,9,14
273,1,0,663.6,476.6,218.3,346.0,7.9,7,14
273,2,0,483.4,715.5,251.9,178.0,0.0,0,15
273,3,1,612.8,352.4,76.6,272.6,-7.4,8,12
273,4,1,376.2,423.3,274.3,318.5,-6.5,9,1
273,5,1,353.0,146.2,356.1,252.2,-7.2,9,8
274,0,0,141.2,317.4,38.3,162.0,7.7,9,15
274,1,0,658.8,482.6,218.3,342.0,7.7,7,15
274,2,0,483.4,715.5,251.9,178.0,0.0,0,15
274,3,1,605.8,354.1,76.6,282.6,-7.2,8,13
274,4,1,382.6,423.8,274.3,321.4,-6.4,9,2
274,5,1,353.5,153.2,356.1,257.7,-7.0,9,9
275,0,0,145.9,311.5,38.3,162.0,7.5,9,0
275,1,0,654.1,488.5,218.3,342.0,7.5,7,0
275,2,0,483.4,715.5,251.9,178.0,0.0,0,15
275,3,1,598.8,355.7,76.6,292.6,-7.1,8,14
275,4,1,388.9,424.2,274.3,322.4,-6.3,9,3
275,5,1,354.0,160.0,356.1,260.5,-6.9,9,10
276,0,0,150.4,305.7,42.7,162.0,7.4,9,1
276,1,0,649.6,494.3,222.7,342.0,7.4,7,1
276,2,0,483.4,715.5,251.9,178.0,0.0,0,15
276,3,1,592.1,357.3,76.6,299.0,-7.0,8,15
276,4,1,395.0,424.7,274.3,322.4,-7.2,9,4
276,5,1,354.4,166.7,356.1,260.5,-7.7,9,11
277,0,0,155.3,300.4,42.7,158.0,7.2,9,2
277,1,0,644.7,499.6,222.7,338.0,7.2,7,2
277,2,0,483.4,715.5,251.9,178.0,0.0,0,15
277,3,1,585.4,358.9,76.6,299.0,-6.8,8,0
277,4,1,402.0,425.2,274.3,323.4,-7.0,9,5
277,5,1,354.9,174.3,356.1,266.0,-7.6,9,12
278,0,0,160.2,295.1,47.4,158.0,7.1,9,3
278,1,0,639.8,504.9,227.4,338.0,7.1,7,3
278,2,0,483.4,715.5,251.9,178.0,0.0,0,15
278,3,1,578.9,360.5,76.6,289.0,-6.7,8,1
278,4,1,408.9,425.8,274.3,324.1,-6.9,9,6
278,5,1,355.4,181.7,356.1,268.9,-7.4,9,13
279,0,0,165.3,290.4,47.4,154.0,7.0,9,4
279,1,0,634.7,509.6,227.4,334.0,7.0,7,4
279,2,0,483.4,715.5,251.9,178.0,0.0,0,15
279,3,1,572.6,362.0,76.6,279.0,-6.6,8,2
279,4,1,415.6,426.3,274.3,324.1,-7.7,9,7
279,5,1,355.9,189.0,356.1,271.7,-7.3,9,14
280,0,0,170.3,285.8,47.4,154.0,7.8,9,5
280,1,0,629.7,514.2,227.4,334.0,7.8,7,5
280,2,0,483.4,715.5,251.9,178.0,0.0,0,15
280,3,1,566.3,363.5,71.4,279.0,-6.4,8,3
280,4,1,423.2,426.8,274.3,325.5,-7.6,9,8
280,5,1,356.4,196.1,356.1,274.5,-7.1,9,15
281,0,0,175.9,280.6,51.7,154.0,7.7,9,6
281,1,0,624.1,519.4,231.7,334.0,7.7,7,6
281,2,0,483.4,715.5,251.9,178.0,0.0,0,15
281,3,1,560.4,365.5,71.4,281.1,-6.3,8,4
281,4,1,430.6,427.4,274.3,325.3,-7.4,9,9
281,5,1,356.9,203.1,356.1,274.5,-7.0,9,0
282,0,0,181.8,276.0,51.7,150.0,7.5,9,7
282,1,0,618.2,524.0,231.7,330.0,7.5,7,7
282,2,0,483.4,715.5,251.9,178.0,0.0,0,15
282,3,1,554.5,367.4,71.4,282.4,-6.2,8,5
282,4,1,437.9,427.9,269.8,325.3,-7.3,9,10
282,5,1,357.4,209.9,356.1,274.5,-7.9,8,1
283,0,0,187.6,271.4,56.1,150.0,7.4,9,8
283,1,0,612.4,528.6,236.1,330.0,7.4,7,8
283,2,0,483.4,715.5,251.9,178.0,0.0,0,15
283,3,1,548.8,369.4,71.4,283.8,-6.0,8,6
283,4,1,445.0,427.9,269.8,326.3,-7.1,9,11
283,5,1,357.9,217.6,356.1,282.4,-7.7,8,2
284,0,0,193.6,267.4,56.1,146.0,7.2,9,9
284,1,0,606.4,532.6,236.1,326.0,7.2,7,9
284,2,0,483.4,715.5,251.9,178.0,0.0,0,15
284,3,1,543.2,371.2,71.4,283.8,-6.9,8,7
284,4,1,452.0,427.9,269.8,326.8,-7.0,9,12
284,5,1,358.4,225.2,356.1,286.6,-7.5,8,3
285,0,0,199.5,263.5,60.8,146.0,7.1,9,10
285,1,0,600.5,536.5,240.8,326.0,7.1,7,10
285,2,0,483.4,715.5,251.9,178.0,0.0,0,15
285,3,1,536.7,373.4,71.4,286.5,-6.8,8,8
285,4,1,458.9,427.9,269.8,326.5,-6.9,9,13
285,5,1,358.9,232.5,0.6,286.6,-7.4,8,4
286,0,0,205.5,260.1,60.8,142.0,6.9,8,11
286,1,0,594.5,539.9,240.8,322.0,6.9,7,11
286,2,0,483.4,715.5,251.9,178.0,0.0,0,15
286,3,1,530.4,375.5,71.4,288.1,-6.6,8,9
286,4,1,465.6,427.8,269.8,326.9,-6.7,9,14
286,5,1,358.8,239.8,0.6,291.4,-7.2,8,5
287,0,0,211.4,256.8,60.8,142.0,7.8,8,12
287,1,0,588.6,543.2,240.8,322.0,7.8,7,12
287,2,0,483.4,715.5,251.9,178.0,0.0,0,15
287,3,1,524.3,377.6,71.4,289.6,-6.5,8,10
287,4,1,472.2,427.8,269.8,327.4,-6.6,9,15
287,5,1,358.7,246.9,0.6,293.7,-7.1,8,6
288,0,0,218.1,253.1,65.1,142.0,7.6,8,13
288,1,0,581.9,546.9,245.1,322.0,7.6,7,13
288,2,0,483.4,715.5,251.9,178.0,0.0,0,15
288,3,1,518.2,379.6,71.4,289.6,-7.4,8,11
288,4,1,478.6,427.8,269.8,329.7,-6.5,9,15
288,5,1,358.7,253.8,5.4,293.7,-7.0,8,7
289,0,0,224.9,249.9,65.1,138.0,7.5,8,14
289,1,0,575.1,550.1,245.1,318.0,7.5,7,14
289,2,0,483.4,715.5,251.9,178.0,0.0,0,15
289,3,1,511.4,381.9,71.4,292.9,-7.2,8,12
289,4,1,484.9,427.8,269.8,329.9,-6.3,9,15
289,5,1,358.0,260.6,5.4,286.5,-6.8,8,8
290,0,0,231.5,246.8,69.6,138.0,7.3,8,15
290,1,0,568.5,553.2,249.6,318.0,7.3,7,15
290,2,0,483.4,715.5,251.9,178.0,0.0,0,15
290,3,1,504.6,384.2,71.4,302.9,-7.1,8,13
290,4,1,491.1,427.7,269.8,330.2,-6.2,9,15
290,5,1,357.4,267.3,5.4,293.4,-6.7,8,9
291,0,0,238.3,244.3,69.6,138.0,7.2,8,0
291,1,0,561.7,555.7,249.6,318.0,7.2,7,0
291,2,0,483.4,715.5,251.9,178.0,0.0,0,15
291,3,1,498.0,386.4,71.4,312.9,-6.9,8,14
291,4,1,497.2,427.7,269.8,330.2,-6.1,9,0
291,5,1,356.8,273.8,5.4,293.4,-7.6,8,10
292,0,0,244.9,241.9,69.6,134.0,7.0,8,1
292,1,0,555.1,558.1,249.6,314.0,7.0,7,1
292,2,0,483.4,715.5,251.9,178.0,0.0,0,15
292,3,1,491.6,388.6,71.4,322.9,-6.8,7,15
292,4,1,503.2,427.7,269.8,331.9,-6.0,9,1
292,5,1,356.1,281.2,5.4,303.4,-7.4,8,11
293,0,0,251.3,239.5,74.4,134.0,6.9,8,2
293,1,0,548.7,560.5,254.4,314.0,6.9,7,2
293,2,0,483.4,715.5,251.9,178.0,0.0,0,15
293,3,1,485.3,390.7,71.4,328.5,-6.7,7,15
293,4,1,509.0,427.7,269.8,332.1,-5.8,9,2
293,5,1,355.4,288.4,5.4,313.4,-7.3,8,12
294,0,0,257.8,237.7,74.4,134.0,7.8,8,3
294,1,0,542.2,562.3,254.4,314.0,7.8,7,3
294,2,0,483.4,715.5,251.9,178.0,0.0,0,15
294,3,1,479.1,392.8,71.4,328.5,-6.5,7,0
294,4,1,514.7,427.6,269.8,332.1,-6.7,9,3
294,5,1,354.8,295.5,5.4,323.4,-7.1,8,13
295,0,0,265.2,235.6,74.4,130.0,7.6,8,4
295,1,0,534.8,564.4,254.4,310.0,7.6,7,4
295,2,0,483.4,715.5,251.9,178.0,0.0,0,15
295,3,1,473.0,394.8,71.4,318.5,-6.4,7,1
295,4,1,521.3,427.6,269.8,332.4,-6.6,9,4
295,5,1,354.1,302.4,5.4,327.2,-7.0,8,14
296,0,0,272.3,233.6,78.9,130.0,7.5,8,5
296,1,0,527.7,566.4,258.9,310.0,7.5,7,5
296,2,0,483.4,715.5,251.9,178.0,0.0,0,15
296,3,1,467.0,396.8,71.4,318.5,-7.3,7,2
296,4,1,527.8,427.6,269.8,333.7,-6.5,9,5
296,5,1,353.5,309.2,5.4,337.2,-6.8,8,15
297,0,0,279.5,232.2,78.9,126.0,7.3,8,6
297,1,0,520.5,567.8,258.9,306.0,7.3,7,6
297,2,0,483.4,715.5,251.9,178.0,0.0,0,15
297,3,1,460.3,399.1,71.4,310.1,-7.1,7,3
297,4,1,534.1,427.6,269.8,333.7,-7.3,9,6
297,5,1,352.9,315.9,5.4,340.5,-6.7,8,15
298,0,0,286.5,230.8,83.5,126.0,7.2,8,7
298,1,0,513.5,569.2,263.5,306.0,7.2,7,7
298,2,0,483.4,715.5,251.9,178.0,0.0,0,15
298,3,1,453.6,401.3,71.4,312.7,-7.0,7,4
298,4,1,541.3,427.5,269.8,333.7,-7.2,9,7
298,5,1,352.2,322.4,5.4,347.4,-6.6,8,15
299,0,0,293.5,230.0,83.5,122.0,7.0,8,8
299,1,0,506.5,570.0,263.5,302.0,7.0,7,8
299,2,0,483.4,715.5,251.9,178.0,0.0,0,15
299,3,1,447.1,403.5,71.4,315.6,-6.9,7,5
299,4,1,548.3,427.5,269.8,333.5,-7.0,9,8
299,5,1,351.6,328.8,5.4,353.3,-6.4,8,15
300,0,0,300.3,229.3,88.3,122.0,6.9,8,9
300,1,0,499.7,570.7,268.3,302.0,6.9,7,9
300,2,0,483.4,715.5,251.9,178.0,0.0,0,15
300,3,1,440.8,405.7,71.4,315.6,-7.7,7,6
300,4,1,555.2,427.5,264.9,333.5,-6.9,9,9
300,5,1,351.1,335.1,5.4,353.3,-6.3,8,0
301,0,0,307.1,229.1,88.3,122.0,7.7,8,10
301,1,0,492.9,570.9,268.3,302.0,7.7,7,10
301,2,0,483.4,715.5,251.9,178.0,0.0,0,15
301,3,1,433.6,408.1,71.4,321.5,-7.6,7,7
301,4,1,561.9,426.9,264.9,334.4,-6.8,9,10
301,5,1,350.5,341.2,5.4,0.2,-6.2,8,1
302,0,0,314.6,228.8,88.3,118.0,7.6,8,11
302,1,0,485.4,571.2,268.3,298.0,7.6,7,11
302,2,0,483.4,715.5,251.9,178.0,0.0,0,15
302,3,1,426.6,410.4,71.4,324.7,-7.4,6,8
302,4,1,568.5,426.3,264.9,334.2,-6.6,9,11
302,5,1,349.9,347.2,5.4,4.0,-6.0,8,2
303,0,0,322.1,228.6,92.8,118.0,7.4,8,12
303,1,0,477.9,571.4,272.8,298.0,7.4,7,12
303,2,0,483.4,715.5,251.9,178.0,0.0,0,15
303,3,1,419.7,412.7,71.4,328.3,-7.3,6,9
303,4,1,575.0,425.7,264.9,334.2,-7.5,9,12
303,5,1,349.4,353.1,5.4,4.0,-6.9,8,3
304,0,0,329.3,229.0,92.8,114.0,7.3,8,13
304,1,0,470.7,571.0,272.8,294.0,7.3,7,13
304,2,0,483.4,715.5,251.9,178.0,0.0,0,15
304,3,1,413.0,415.0,71.4,332.1,-7.1,6,10
304,4,1,582.3,425.1,264.9,333.7,-7.3,9,13
304,5,1,348.7,359.9,5.4,8.3,-6.8,8,4
305,0,0,336.5,229.3,97.4,114.0,7.1,7,14
305,1,0,463.5,570.7,277.4,294.0,7.1,7,14
305,2,0,483.4,715.5,251.9,178.0,0.0,0,15
305,3,1,406.3,417.2,71.4,335.8,-7.0,5,11
305,4,1,589.4,424.5,264.9,333.4,-7.2,9,14
305,5,1,348.1,366.5,5.4,10.8,-6.7,8,5
306,0,0,343.4,230.2,97.4,110.0,7.0,7,15
306,1,0,456.6,569.8,277.4,290.0,7.0,7,15
306,2,0,483.4,715.5,251.9,178.0,0.0,0,15
306,3,1,399.9,419.4,71.4,339.6,-6.8,5,12
306,4,1,596.4,423.8,264.9,334.2,-7.0,9,15
306,5,1,347.5,373.0,5.4,10.8,-7.5,8,6
307,0,0,350.2,231.1,97.4,110.0,7.9,7,15
307,1,0,449.8,568.9,277.4,290.0,7.9,7,15
307,2,0,483.4,715.5,251.9,178.0,0.0,0,15
307,3,1,393.5,421.6,71.4,349.6,-6.7,5,13
307,4,1,603.3,423.2,264.9,334.2,-6.9,9,0
307,5,1,346.8,380.3,5.4,14.9,-7.4,8,7
308,0,0,357.8,232.1,97.4,110.0,7.7,7,0
308,1,0,442.2,567.9,277.4,290.0,7.7,7,0
308,2,0,483.4,715.5,251.9,178.0,0.0,0,15
308,3,1,387.3,423.6,71.4,359.6,-6.6,5,14
308,4,1,610.1,422.6,264.9,333.6,-6.8,9,1
308,5,1,346.1,387.5,5.4,16.5,-7.2,8,8
309,0,0,365.3,233.1,101.8,110.0,7.5,7,1
309,1,0,434.7,566.9,281.8,290.0,7.5,7,1
309,2,0,483.4,715.5,251.9,178.0,0.0,0,15
309,3,1,381.2,425.7,71.4,9.6,-6.4,5,15
309,4,1,616.7,422.0,264.9,333.6,-7.6,9,2
309,5,1,345.5,394.6,0.7,16.5,-7.1,8,9
310,0,0,372.6,234.6,101.8,106.0,7.4,7,2
310,1,0,427.4,565.4,281.8,286.0,7.4,7,2
310,2,0,483.4,715.5,251.9,178.0,0.0,0,15
310,3,1,375.2,427.7,71.4,19.6,-6.3,5,15
310,4,1,624.1,421.4,264.9,333.0,-7.5,9,3
310,5,1,345.4,401.5,0.7,19.2,-6.9,8,10
311,0,0,379.6,236.1,106.3,106.0,7.2,7,3
311,1,0,420.4,563.9,286.3,286.0,7.2,7,3
311,2,0,483.4,715.5,251.9,178.0,0.0,0,15
311,3,1,369.4,429.7,71.4,29.6,-6.2,5,15
311,4,1,631.4,420.7,264.9,332.5,-7.3,9,4
311,5,1,345.3,408.3,0.7,20.2,-6.8,8,11
312,0,0,386.5,238.1,106.3,102.0,7.1,7,4
312,1,0,413.5,561.9,286.3,282.0,7.1,7,4
312,2,0,483.4,715.5,251.9,178.0,0.0,0,15
312,3,1,363.6,431.6,71.4,29.6,-6.1,5,0
312,4,1,638.6,420.1,260.3,332.5,-7.2,9,5
312,5,1,345.2,415.0,0.7,20.2,-7.7,8,12
313,0,0,393.1,240.0,111.1,102.0,7.0,7,5
313,1,0,406.9,560.0,291.1,282.0,7.0,7,5
313,2,0,483.4,715.5,251.9,178.0,0.0,0,15
313,3,1,358.0,433.5,71.4,19.6,-5.9,5,1
313,4,1,645.5,418.9,260.3,332.8,-7.0,9,6
313,5,1,345.2,422.5,0.7,22.0,-7.5,8,13
314,0,0,399.5,242.5,111.1,102.0,7.8,7,6
314,1,0,400.5,557.5,291.1,282.0,7.8,7,6
314,2,0,483.4,715.5,251.9,178.0,0.0,0,15
314,3,1,352.5,435.3,71.4,9.6,-5.8,5,2
314,4,1,652.3,417.8,260.3,322.8,-6.9,9,7
314,5,1,345.1,429.8,0.7,32.0,-7.4,8,14
315,0,0,406.6,245.2,111.1,98.0,7.7,7,7
315,1,0,393.4,554.8,291.1,278.0,7.7,7,7
315,2,0,483.4,715.5,251.9,178.0,0.0,0,15
315,3,1,347.1,437.2,71.4,13.7,-5.7,5,3
315,4,1,659.0,416.6,260.3,322.8,-7.8,9,8
315,5,1,345.0,437.0,0.7,42.0,-7.2,8,15
316,0,0,413.6,247.9,115.5,98.0,7.5,7,8
316,1,0,386.4,552.1,295.5,278.0,7.5,7,8
316,2,0,483.4,715.5,251.9,178.0,0.0,0,15
316,3,1,341.8,438.9,71.4,13.7,-6.6,5,4
316,4,1,666.5,415.4,260.3,317.7,-7.6,9,9
316,5,1,344.9,444.1,0.7,45.2,-7.1,8,15
317,0,0,420.3,251.1,115.5,94.0,7.4,7,9
317,1,0,379.7,548.9,295.5,274.0,7.4,7,9
317,2,0,483.4,715.5,251.9,178.0,0.0,0,15
317,3,1,335.7,441.0,71.4,20.6,-6.5,5,5
317,4,1,673.8,414.1,260.3,317.0,-7.5,9,10
317,5,1,344.8,451.0,0.7,45.2,-6.9,8,0
318,0,0,426.8,254.2,120.1,94.0,7.2,7,10
318,1,0,373.2,545.8,300.1,274.0,7.2,7,10
318,2,0,483.4,715.5,251.9,178.0,0.0,0,15
318,3,1,329.7,443.0,71.4,24.0,-6.3,5,6
318,4,1,681.0,412.9,255.8,317.0,-7.3,9,11
318,5,1,344.7,457.8,0.7,45.2,-7.8,8,1
319,0,0,432.9,257.7,120.1,90.0,7.1,7,11
319,1,0,367.1,542.3,300.1,270.0,7.1,7,11
319,2,0,483.4,715.5,251.9,178.0,0.0,0,15
319,3,1,323.8,445.0,71.4,27.2,-6.2,5,7
319,4,1,688.0,411.1,255.8,315.6,-7.2,9,12
319,5,1,344.7,465.4,0.7,47.0,-7.6,8,2
320,0,0,438.9,261.2,124.9,90.0,6.9,7,12
320,1,0,361.1,538.8,304.9,270.0,6.9,7,12
320,2,0,483.4,715.5,251.9,178.0,0.0,0,15
320,3,1,318.0,446.9,76.9,27.2,-6.1,5,8
320,4,1,694.8,409.4,255.8,314.9,-7.0,9,13
320,5,1,344.6,472.9,0.7,47.8,-7.5,8,3
321,0,0,444.5,265.1,124.9,90.0,7.8,7,13
321,1,0,355.5,534.9,304.9,270.0,7.8,7,13
321,2,0,483.4,715.5,251.9,178.0,0.0,0,15
321,3,1,312.2,448.3,76.9,33.1,-6.0,5,9
321,4,1,701.4,407.7,255.8,314.2,-6.9,9,14
321,5,1,344.5,480.2,356.2,47.8,-7.3,8,4
322,0,0,450.7,269.4,124.9,86.0,7.6,6,14
322,1,0,349.3,530.6,304.9,266.0,7.6,7,14
322,2,0,483.4,715.5,251.9,178.0,0.0,0,15
322,3,1,306.6,449.6,76.9,35.8,-5.8,5,10
322,4,1,708.0,406.1,255.8,313.4,-6.7,9,15
322,5,1,345.0,487.4,356.2,48.2,-7.2,8,5
323,0,0,456.9,273.7,129.3,86.0,7.5,6,15
323,1,0,343.1,526.3,309.3,266.0,7.5,7,15
323,2,0,483.4,715.5,251.9,178.0,0.0,0,15
323,3,1,301.0,450.9,76.9,38.7,-5.7,5,11
323,4,1,714.4,404.5,255.8,313.4,-6.6,9,0
323,5,1,345.4,494.4,356.2,48.7,-7.0,8,6
324,0,0,462.5,278.4,129.3,86.0,7.3,6,0
324,1,0,337.5,521.6,309.3,266.0,7.3,7,0
324,2,0,483.4,715.5,251.9,178.0,0.0,0,15
324,3,1,295.5,452.2,76.9,38.7,-6.6,5,12
324,4,1,720.6,402.9,255.8,313.4,-7.5,9,1
324,5,1,345.9,501.3,351.3,48.7,-6.9,8,7
325,0,0,468.1,282.9,129.3,82.0,7.2,6,1
325,1,0,331.9,517.1,309.3,262.0,7.2,7,1
325,2,0,483.4,715.5,251.9,178.0,0.0,0,15
325,3,1,289.2,453.7,76.9,48.7,-6.5,5,13
325,4,1,727.7,401.1,255.8,313.4,0.0,9,2
325,5,1,346.9,508.0,351.3,49.0,-6.8,8,8
326,0,0,473.6,287.4,134.0,82.0,7.0,6,2
326,1,0,326.4,512.6,314.0,262.0,7.0,7,2
326,2,0,483.4,715.5,251.9,178.0,0.0,0,15
326,3,1,283.1,455.1,76.9,58.7,-6.3,5,14
326,4,1,727.7,401.1,255.8,313.4,1.0,9,3
326,5,1,347.9,514.5,351.3,49.4,-6.6,8,9
327,0,0,478.5,292.2,134.0,78.0,6.9,6,3
327,1,0,321.5,507.8,314.0,258.0,6.9,7,3
327,2,0,483.4,715.5,251.9,178.0,0.0,0,15
327,3,1,277.0,456.5,76.9,68.7,-6.2,5,15
327,4,1,726.8,401.3,255.8,313.4,2.0,9,4
327,5,1,348.9,520.9,351.3,49.4,-7.5,8,10
328,0,0,483.4,296.8,134.0,78.0,7.8,5,4
328,1,0,316.6,503.2,314.0,258.0,7.8,7,4
328,2,0,483.4,715.5,251.9,178.0,0.0,0,15
328,3,1,271.1,457.9,76.9,78.7,-6.1,5,15
328,4,1,724.9,401.8,255.8,313.4,2.9,9,5
328,5,1,350.0,528.2,351.3,49.6,-7.3,8,11
329,0,0,488.9,302.1,138.3,78.0,7.6,5,5
329,1,0,311.1,497.9,318.3,258.0,7.6,7,5
329,2,0,483.4,715.5,251.9,178.0,0.0,0,15
329,3,1,265.3,459.2,76.9,82.4,-6.0,5,15
329,4,1,722.1,402.5,255.8,313.4,3.9,9,6
329,5,1,351.1,535.3,351.3,49.9,-7.2,8,12
330,0,0,493.8,307.7,138.3,74.0,7.5,5,6
330,1,0,306.2,492.3,318.3,254.0,7.5,7,6
330,2,0,483.4,715.5,251.9,178.0,0.0,0,15
330,3,1,259.6,460.6,76.9,82.4,-5.8,5,0
330,4,1,718.4,403.4,255.8,313.4,4.8,9,7
330,5,1,352.2,542.3,351.3,50.2,-7.1,8,13
331,0,0,498.7,313.1,142.8,74.0,7.3,5,7
331,1,0,301.3,486.9,322.8,254.0,7.3,7,7
331,2,0,483.4,715.5,251.9,178.0,0.0,0,15
331,3,1,254.0,461.9,76.9,72.4,-5.7,5,1
331,4,1,713.9,404.6,255.8,315.1,4.7,9,8
331,5,1,353.2,549.1,351.3,49.8,-6.9,8,14
332,0,0,503.0,318.8,142.8,70.0,7.2,5,8
332,1,0,297.0,481.2,322.8,250.0,7.2,7,8
332,2,0,483.4,715.5,251.9,178.0,0.0,0,15
332,3,1,248.5,463.2,76.9,72.4,-6.6,5,2
332,4,1,709.4,405.7,255.8,317.1,4.6,9,9
332,5,1,354.2,555.8,351.3,50.1,-6.8,8,15
333,0,0,507.2,324.4,147.5,70.0,7.0,5,9
333,1,0,292.8,475.6,327.5,250.0,7.0,7,9
333,2,0,483.4,715.5,251.9,178.0,0.0,0,15
333,3,1,242.2,464.6,76.9,62.4,-6.5,5,3
333,4,1,705.0,406.8,255.8,317.1,5.5,9,10
333,5,1,355.2,562.4,351.3,50.1,-6.6,8,0
334,0,0,510.9,330.2,147.5,66.0,6.9,5,10
334,1,0,289.1,469.8,327.5,246.0,6.9,7,10
334,2,0,483.4,715.5,251.9,178.0,0.0,0,15
334,3,1,236.0,466.1,76.9,62.1,-6.4,5,4
334,4,1,699.8,408.1,255.8,319.7,5.4,9,11
334,5,1,356.2,568.8,351.3,50.0,-6.5,8,1
335,0,0,514.5,335.9,147.5,66.0,7.7,5,11
335,1,0,285.5,464.1,327.5,246.0,7.7,7,11
335,2,0,483.4,715.5,251.9,178.0,0.0,0,15
335,3,1,230.0,467.5,76.9,63.7,-6.2,5,5
335,4,1,694.6,409.4,255.8,322.0,5.3,9,12
335,5,1,357.2,575.1,351.3,50.3,-6.4,8,2
336,0,0,518.6,342.3,151.9,66.0,7.6,5,12
336,1,0,281.4,457.7,331.9,246.0,7.6,7,12
336,2,0,483.4,715.5,251.9,178.0,0.0,0,15
336,3,1,224.0,468.9,76.9,63.7,-7.1,5,6
336,4,1,689.6,410.7,255.8,324.4,5.2,9,13
336,5,1,358.1,581.3,351.3,50.3,-7.2,8,3
337,0,0,522.1,348.9,151.9,62.0,7.4,5,13
337,1,0,277.9,451.1,331.9,242.0,7.4,7,13
337,2,0,483.4,715.5,251.9,178.0,0.0,0,15
337,3,1,217.2,470.5,76.9,66.8,-7.0,5,7
337,4,1,684.6,412.0,255.8,325.3,5.1,9,14
337,5,1,359.2,588.3,351.3,50.3,-7.1,8,4
338,0,0,525.6,355.3,156.4,62.0,7.3,5,14
338,1,0,274.4,444.7,336.4,242.0,7.3,7,14
338,2,0,483.4,715.5,251.9,178.0,0.0,0,15
338,3,1,210.6,472.0,76.9,68.3,-6.8,5,8
338,4,1,679.8,413.2,255.8,327.7,5.0,9,15
338,5,1,360.2,595.2,351.3,49.9,-7.0,8,5
339,0,0,528.4,361.8,156.4,58.0,7.1,5,15
339,1,0,271.6,438.2,336.4,238.0,7.1,7,15
339,2,0,483.4,715.5,251.9,178.0,0.0,0,15
339,3,1,204.1,473.5,76.9,69.7,-6.7,5,9
339,4,1,675.1,414.4,255.8,327.7,4.9,9,0
339,5,1,361.2,601.9,351.3,49.9,-7.8,8,6
340,0,0,531.2,368.2,156.4,58.0,7.0,5,0
340,1,0,268.8,431.8,336.4,238.0,7.0,7,0
340,2,0,483.4,715.5,251.9,178.0,0.0,0,15
340,3,1,197.7,475.0,76.9,69.7,-7.6,5,10
340,4,1,670.4,415.6,255.8,317.7,4.8,9,1
340,5,1,362.4,609.5,351.3,59.9,-7.7,8,7
341,0,0,534.0,374.5,156.4,58.0,7.9,5,1
341,1,0,266.0,425.5,336.4,238.0,7.9,7,1
341,2,0,483.4,715.5,251.9,178.0,0.0,0,15
341,3,1,190.5,476.7,76.9,72.2,-7.4,5,11
341,4,1,665.9,416.7,255.8,307.7,4.7,9,2
341,5,1,363.5,616.9,351.3,63.0,-7.5,8,8
342,0,0,537.0,381.6,160.6,58.0,7.7,5,2
342,1,0,263.0,418.4,340.6,238.0,7.7,7,2
342,2,0,483.4,715.5,251.9,178.0,0.0,0,15
342,3,1,183.4,478.4,76.9,73.4,-7.3,5,12
342,4,1,661.4,417.8,255.8,307.7,5.6,9,3
342,5,1,364.6,624.2,346.9,63.0,-7.4,8,9
343,0,0,539.5,388.7,160.6,54.0,7.5,5,3
343,1,0,260.5,411.3,340.6,234.0,7.5,7,3
343,2,0,483.4,715.5,251.9,178.0,0.0,0,15
343,3,1,176.5,480.0,76.9,83.4,-7.1,5,13
343,4,1,656.1,419.2,255.8,297.7,5.5,9,4
343,5,1,366.3,631.2,346.9,62.9,-7.2,8,10
344,0,0,542.0,395.7,165.1,54.0,7.4,5,4
344,1,0,258.0,404.3,345.1,234.0,7.4,7,4
344,2,0,483.4,715.5,251.9,178.0,0.0,0,15
344,3,1,169.7,481.6,76.9,93.4,-7.0,5,14
344,4,1,650.9,420.5,255.8,287.7,5.4,9,5
344,5,1,367.9,638.1,346.9,64.3,-7.1,8,11
345,0,0,543.9,402.7,165.1,50.0,7.2,5,5
345,1,0,256.1,397.3,345.1,230.0,7.2,7,5
345,2,0,483.4,715.5,251.9,178.0,0.0,0,15
345,3,1,163.1,483.1,76.9,103.4,-6.8,5,15
